embedding,model,fold,base,output_csv,expected_rows,has_index,has_synth_npy,has_hp_json,has_teacher_pkl,status
e5_base,global_rf,46,n384_gemma,g2f_labels_fold46_n384_gemma__e5_base__global_rf.csv,384,True,True,True,True,present
e5_base,global_rf,46,n768_gemma,g2f_labels_fold46_n768_gemma__e5_base__global_rf.csv,768,True,True,True,True,present
e5_base,global_rf,46,n96_gemma,g2f_labels_fold46_n96_gemma__e5_base__global_rf.csv,96,True,True,True,True,present
e5_base,global_rf,47,n1536_gemma,g2f_labels_fold47_n1536_gemma__e5_base__global_rf.csv,1536,True,True,True,True,present
e5_base,global_rf,47,n192_gemma,g2f_labels_fold47_n192_gemma__e5_base__global_rf.csv,192,True,True,True,True,present
e5_base,global_rf,47,n3072_gemma,g2f_labels_fold47_n3072_gemma__e5_base__global_rf.csv,3072,True,True,True,True,present
e5_base,global_rf,47,n384_gemma,g2f_labels_fold47_n384_gemma__e5_base__global_rf.csv,384,True,True,True,True,present
e5_base,global_rf,47,n768_gemma,g2f_labels_fold47_n768_gemma__e5_base__global_rf.csv,768,True,True,True,True,present
e5_base,global_rf,47,n96_gemma,g2f_labels_fold47_n96_gemma__e5_base__global_rf.csv,96,True,True,True,True,present
e5_base,global_rf,48,n1536_gemma,g2f_labels_fold48_n1536_gemma__e5_base__global_rf.csv,1536,True,True,True,True,present
e5_base,global_rf,48,n192_gemma,g2f_labels_fold48_n192_gemma__e5_base__global_rf.csv,192,True,True,True,True,present
e5_base,global_rf,48,n3072_gemma,g2f_labels_fold48_n3072_gemma__e5_base__global_rf.csv,3072,True,True,True,True,present
e5_base,global_rf,48,n384_gemma,g2f_labels_fold48_n384_gemma__e5_base__global_rf.csv,384,True,True,True,True,present
e5_base,global_rf,48,n768_gemma,g2f_labels_fold48_n768_gemma__e5_base__global_rf.csv,768,True,True,True,True,present
e5_base,global_rf,48,n96_gemma,g2f_labels_fold48_n96_gemma__e5_base__global_rf.csv,96,True,True,True,True,present
e5_base,global_rf,49,n1536_gemma,g2f_labels_fold49_n1536_gemma__e5_base__global_rf.csv,1536,True,True,True,True,present
e5_base,global_rf,49,n192_gemma,g2f_labels_fold49_n192_gemma__e5_base__global_rf.csv,192,True,True,True,True,present
e5_base,global_rf,49,n3072_gemma,g2f_labels_fold49_n3072_gemma__e5_base__global_rf.csv,3072,True,True,True,True,present
e5_base,global_rf,49,n384_gemma,g2f_labels_fold49_n384_gemma__e5_base__global_rf.csv,384,True,True,True,True,present
e5_base,global_rf,49,n768_gemma,g2f_labels_fold49_n768_gemma__e5_base__global_rf.csv,768,True,True,True,True,present
e5_base,global_rf,49,n96_gemma,g2f_labels_fold49_n96_gemma__e5_base__global_rf.csv,96,True,True,True,True,present
e5_base,global_rf,50,n1536_gemma,g2f_labels_fold50_n1536_gemma__e5_base__global_rf.csv,1536,True,True,True,True,present
e5_base,global_rf,50,n192_gemma,g2f_labels_fold50_n192_gemma__e5_base__global_rf.csv,192,True,True,True,True,present
e5_base,global_rf,50,n3072_gemma,g2f_labels_fold50_n3072_gemma__e5_base__global_rf.csv,3072,True,True,True,True,present
e5_base,global_rf,50,n384_gemma,g2f_labels_fold50_n384_gemma__e5_base__global_rf.csv,384,True,True,True,True,present
e5_base,global_rf,50,n768_gemma,g2f_labels_fold50_n768_gemma__e5_base__global_rf.csv,768,True,True,True,True,present
e5_base,global_rf,50,n96_gemma,g2f_labels_fold50_n96_gemma__e5_base__global_rf.csv,96,True,True,True,True,present
e5_base,global_rf,51,n1536_gemma,g2f_labels_fold51_n1536_gemma__e5_base__global_rf.csv,1536,True,True,True,True,present
e5_base,global_rf,51,n192_gemma,g2f_labels_fold51_n192_gemma__e5_base__global_rf.csv,192,True,True,True,True,present
e5_base,global_rf,51,n3072_gemma,g2f_labels_fold51_n3072_gemma__e5_base__global_rf.csv,3072,True,True,True,True,present
e5_base,global_rf,51,n384_gemma,g2f_labels_fold51_n384_gemma__e5_base__global_rf.csv,384,True,True,True,True,present
e5_base,global_rf,51,n768_gemma,g2f_labels_fold51_n768_gemma__e5_base__global_rf.csv,768,True,True,True,True,present
e5_base,global_rf,51,n96_gemma,g2f_labels_fold51_n96_gemma__e5_base__global_rf.csv,96,True,True,True,True,present
e5_base,global_rf,52,n1536_gemma,g2f_labels_fold52_n1536_gemma__e5_base__global_rf.csv,1536,True,True,True,True,present
e5_base,global_rf,52,n192_gemma,g2f_labels_fold52_n192_gemma__e5_base__global_rf.csv,192,True,True,True,True,present
e5_base,global_rf,52,n3072_gemma,g2f_labels_fold52_n3072_gemma__e5_base__global_rf.csv,3072,True,True,True,True,present
e5_base,global_rf,52,n384_gemma,g2f_labels_fold52_n384_gemma__e5_base__global_rf.csv,384,True,True,True,True,present
e5_base,global_rf,52,n768_gemma,g2f_labels_fold52_n768_gemma__e5_base__global_rf.csv,768,True,True,True,True,present
e5_base,global_rf,52,n96_gemma,g2f_labels_fold52_n96_gemma__e5_base__global_rf.csv,96,True,True,True,True,present
e5_base,global_rf,53,n1536_gemma,g2f_labels_fold53_n1536_gemma__e5_base__global_rf.csv,1536,True,True,True,True,present
e5_base,global_rf,53,n192_gemma,g2f_labels_fold53_n192_gemma__e5_base__global_rf.csv,192,True,True,True,True,present
e5_base,global_rf,53,n3072_gemma,g2f_labels_fold53_n3072_gemma__e5_base__global_rf.csv,3072,True,True,True,True,present
e5_base,global_rf,53,n384_gemma,g2f_labels_fold53_n384_gemma__e5_base__global_rf.csv,384,True,True,True,True,present
e5_base,global_rf,53,n768_gemma,g2f_labels_fold53_n768_gemma__e5_base__global_rf.csv,768,True,True,True,True,present
e5_base,global_rf,53,n96_gemma,g2f_labels_fold53_n96_gemma__e5_base__global_rf.csv,96,True,True,True,True,present
e5_base,global_rf,54,n1536_gemma,g2f_labels_fold54_n1536_gemma__e5_base__global_rf.csv,1536,True,True,True,True,present
e5_base,global_rf,54,n192_gemma,g2f_labels_fold54_n192_gemma__e5_base__global_rf.csv,192,True,True,True,True,present
e5_base,global_rf,54,n3072_gemma,g2f_labels_fold54_n3072_gemma__e5_base__global_rf.csv,3072,True,True,True,True,present
e5_base,global_rf,54,n384_gemma,g2f_labels_fold54_n384_gemma__e5_base__global_rf.csv,384,True,True,True,True,present
e5_base,global_rf,54,n768_gemma,g2f_labels_fold54_n768_gemma__e5_base__global_rf.csv,768,True,True,True,True,present
e5_base,global_rf,54,n96_gemma,g2f_labels_fold54_n96_gemma__e5_base__global_rf.csv,96,True,True,True,True,present
e5_base,global_rf,55,n1536_gemma,g2f_labels_fold55_n1536_gemma__e5_base__global_rf.csv,1536,True,True,True,True,present
e5_base,global_rf,55,n192_gemma,g2f_labels_fold55_n192_gemma__e5_base__global_rf.csv,192,True,True,True,True,present
e5_base,global_rf,55,n3072_gemma,g2f_labels_fold55_n3072_gemma__e5_base__global_rf.csv,3072,True,True,True,True,present
e5_base,global_rf,55,n384_gemma,g2f_labels_fold55_n384_gemma__e5_base__global_rf.csv,384,True,True,True,True,present
e5_base,global_rf,55,n768_gemma,g2f_labels_fold55_n768_gemma__e5_base__global_rf.csv,768,True,True,True,True,present
e5_base,global_rf,55,n96_gemma,g2f_labels_fold55_n96_gemma__e5_base__global_rf.csv,96,True,True,True,True,present
e5_base,global_rf,56,n1536_gemma,g2f_labels_fold56_n1536_gemma__e5_base__global_rf.csv,1536,True,True,True,True,present
e5_base,global_rf,56,n192_gemma,g2f_labels_fold56_n192_gemma__e5_base__global_rf.csv,192,True,True,True,True,present
e5_base,global_rf,56,n3072_gemma,g2f_labels_fold56_n3072_gemma__e5_base__global_rf.csv,3072,True,True,True,True,present
e5_base,global_rf,56,n384_gemma,g2f_labels_fold56_n384_gemma__e5_base__global_rf.csv,384,True,True,True,True,present
e5_base,global_rf,56,n768_gemma,g2f_labels_fold56_n768_gemma__e5_base__global_rf.csv,768,True,True,True,True,present
e5_base,global_rf,56,n96_gemma,g2f_labels_fold56_n96_gemma__e5_base__global_rf.csv,96,True,True,True,True,present
e5_base,global_rf,57,n1536_gemma,g2f_labels_fold57_n1536_gemma__e5_base__global_rf.csv,1536,True,True,True,True,present
e5_base,global_rf,57,n192_gemma,g2f_labels_fold57_n192_gemma__e5_base__global_rf.csv,192,True,True,True,True,present
e5_base,global_rf,57,n3072_gemma,g2f_labels_fold57_n3072_gemma__e5_base__global_rf.csv,3072,True,True,True,True,present
e5_base,global_rf,57,n384_gemma,g2f_labels_fold57_n384_gemma__e5_base__global_rf.csv,384,True,True,True,True,present
e5_base,global_rf,57,n768_gemma,g2f_labels_fold57_n768_gemma__e5_base__global_rf.csv,768,True,True,True,True,present
e5_base,global_rf,57,n96_gemma,g2f_labels_fold57_n96_gemma__e5_base__global_rf.csv,96,True,True,True,True,present
e5_base,global_rf,58,n1536_gemma,g2f_labels_fold58_n1536_gemma__e5_base__global_rf.csv,1536,True,True,True,True,present
e5_base,global_rf,58,n192_gemma,g2f_labels_fold58_n192_gemma__e5_base__global_rf.csv,192,True,True,True,True,present
e5_base,global_rf,58,n3072_gemma,g2f_labels_fold58_n3072_gemma__e5_base__global_rf.csv,3072,True,True,True,True,present
e5_base,global_rf,58,n384_gemma,g2f_labels_fold58_n384_gemma__e5_base__global_rf.csv,384,True,True,True,True,present
e5_base,global_rf,58,n768_gemma,g2f_labels_fold58_n768_gemma__e5_base__global_rf.csv,768,True,True,True,True,present
e5_base,global_rf,58,n96_gemma,g2f_labels_fold58_n96_gemma__e5_base__global_rf.csv,96,True,True,True,True,present
e5_base,global_rf,59,n1536_gemma,g2f_labels_fold59_n1536_gemma__e5_base__global_rf.csv,1536,True,True,True,True,present
e5_base,global_rf,59,n192_gemma,g2f_labels_fold59_n192_gemma__e5_base__global_rf.csv,192,True,True,True,True,present
e5_base,global_rf,59,n3072_gemma,g2f_labels_fold59_n3072_gemma__e5_base__global_rf.csv,3072,True,True,True,True,present
e5_base,global_rf,59,n384_gemma,g2f_labels_fold59_n384_gemma__e5_base__global_rf.csv,384,True,True,True,True,present
e5_base,global_rf,59,n768_gemma,g2f_labels_fold59_n768_gemma__e5_base__global_rf.csv,768,True,True,True,True,present
e5_base,global_rf,59,n96_gemma,g2f_labels_fold59_n96_gemma__e5_base__global_rf.csv,96,True,True,True,True,present
e5_base,global_rf,60,n1536_gemma,g2f_labels_fold60_n1536_gemma__e5_base__global_rf.csv,1536,True,True,True,True,present
e5_base,global_rf,60,n192_gemma,g2f_labels_fold60_n192_gemma__e5_base__global_rf.csv,192,True,True,True,True,present
e5_base,global_rf,60,n3072_gemma,g2f_labels_fold60_n3072_gemma__e5_base__global_rf.csv,3072,True,True,True,True,present
e5_base,global_rf,60,n384_gemma,g2f_labels_fold60_n384_gemma__e5_base__global_rf.csv,384,True,True,True,True,present
e5_base,global_rf,60,n768_gemma,g2f_labels_fold60_n768_gemma__e5_base__global_rf.csv,768,True,True,True,True,present
e5_base,global_rf,60,n96_gemma,g2f_labels_fold60_n96_gemma__e5_base__global_rf.csv,96,True,True,True,True,present
e5_base,global_rf,61,n1536_gemma,g2f_labels_fold61_n1536_gemma__e5_base__global_rf.csv,1536,True,True,True,True,present
e5_base,global_rf,61,n192_gemma,g2f_labels_fold61_n192_gemma__e5_base__global_rf.csv,192,True,True,True,True,present
e5_base,global_rf,61,n3072_gemma,g2f_labels_fold61_n3072_gemma__e5_base__global_rf.csv,3072,True,True,True,True,present
e5_base,global_rf,61,n384_gemma,g2f_labels_fold61_n384_gemma__e5_base__global_rf.csv,384,True,True,True,True,present
e5_base,global_rf,61,n768_gemma,g2f_labels_fold61_n768_gemma__e5_base__global_rf.csv,768,True,True,True,True,present
e5_base,global_rf,61,n96_gemma,g2f_labels_fold61_n96_gemma__e5_base__global_rf.csv,96,True,True,True,True,present
e5_base,global_rf,62,n1536_gemma,g2f_labels_fold62_n1536_gemma__e5_base__global_rf.csv,1536,True,True,True,True,present
e5_base,global_rf,62,n192_gemma,g2f_labels_fold62_n192_gemma__e5_base__global_rf.csv,192,True,True,True,True,present
e5_base,global_rf,62,n3072_gemma,g2f_labels_fold62_n3072_gemma__e5_base__global_rf.csv,3072,True,True,True,True,present
e5_base,global_rf,62,n384_gemma,g2f_labels_fold62_n384_gemma__e5_base__global_rf.csv,384,True,True,True,True,present
e5_base,global_rf,62,n768_gemma,g2f_labels_fold62_n768_gemma__e5_base__global_rf.csv,768,True,True,True,True,present
e5_base,global_rf,62,n96_gemma,g2f_labels_fold62_n96_gemma__e5_base__global_rf.csv,96,True,True,True,True,present
e5_base,global_rf,63,n1536_gemma,g2f_labels_fold63_n1536_gemma__e5_base__global_rf.csv,1536,True,True,True,True,present
e5_base,global_rf,63,n192_gemma,g2f_labels_fold63_n192_gemma__e5_base__global_rf.csv,192,True,True,True,True,present
e5_base,global_rf,63,n3072_gemma,g2f_labels_fold63_n3072_gemma__e5_base__global_rf.csv,3072,True,True,True,True,present
e5_base,global_rf,63,n384_gemma,g2f_labels_fold63_n384_gemma__e5_base__global_rf.csv,384,True,True,True,True,present
e5_base,global_rf,63,n768_gemma,g2f_labels_fold63_n768_gemma__e5_base__global_rf.csv,768,True,True,True,True,present
e5_base,global_rf,63,n96_gemma,g2f_labels_fold63_n96_gemma__e5_base__global_rf.csv,96,True,True,True,True,present
e5_base,global_rf,64,n1536_gemma,g2f_labels_fold64_n1536_gemma__e5_base__global_rf.csv,1536,True,True,True,True,present
e5_base,global_rf,64,n192_gemma,g2f_labels_fold64_n192_gemma__e5_base__global_rf.csv,192,True,True,True,True,present
e5_base,global_rf,64,n3072_gemma,g2f_labels_fold64_n3072_gemma__e5_base__global_rf.csv,3072,True,True,True,True,present
e5_base,global_rf,64,n384_gemma,g2f_labels_fold64_n384_gemma__e5_base__global_rf.csv,384,True,True,True,True,present
e5_base,global_rf,64,n768_gemma,g2f_labels_fold64_n768_gemma__e5_base__global_rf.csv,768,True,True,True,True,present
e5_base,global_rf,64,n96_gemma,g2f_labels_fold64_n96_gemma__e5_base__global_rf.csv,96,True,True,True,True,present
e5_base,global_rf,65,n1536_gemma,g2f_labels_fold65_n1536_gemma__e5_base__global_rf.csv,1536,True,True,True,True,present
e5_base,global_rf,65,n192_gemma,g2f_labels_fold65_n192_gemma__e5_base__global_rf.csv,192,True,True,True,True,present
e5_base,global_rf,65,n3072_gemma,g2f_labels_fold65_n3072_gemma__e5_base__global_rf.csv,3072,True,True,True,True,present
e5_base,global_rf,65,n384_gemma,g2f_labels_fold65_n384_gemma__e5_base__global_rf.csv,384,True,True,True,True,present
e5_base,global_rf,65,n768_gemma,g2f_labels_fold65_n768_gemma__e5_base__global_rf.csv,768,True,True,True,True,present
e5_base,global_rf,65,n96_gemma,g2f_labels_fold65_n96_gemma__e5_base__global_rf.csv,96,True,True,True,True,present
e5_base,global_rf,66,n1536_gemma,g2f_labels_fold66_n1536_gemma__e5_base__global_rf.csv,1536,True,True,True,True,present
e5_base,global_rf,66,n192_gemma,g2f_labels_fold66_n192_gemma__e5_base__global_rf.csv,192,True,True,True,True,present
e5_base,global_rf,66,n3072_gemma,g2f_labels_fold66_n3072_gemma__e5_base__global_rf.csv,3072,True,True,True,True,present
e5_base,global_rf,66,n384_gemma,g2f_labels_fold66_n384_gemma__e5_base__global_rf.csv,384,True,True,True,True,present
e5_base,global_rf,66,n768_gemma,g2f_labels_fold66_n768_gemma__e5_base__global_rf.csv,768,True,True,True,True,present
e5_base,global_rf,66,n96_gemma,g2f_labels_fold66_n96_gemma__e5_base__global_rf.csv,96,True,True,True,True,present
e5_base,global_rf,67,n1536_gemma,g2f_labels_fold67_n1536_gemma__e5_base__global_rf.csv,1536,True,True,True,True,present
e5_base,global_rf,67,n192_gemma,g2f_labels_fold67_n192_gemma__e5_base__global_rf.csv,192,True,True,True,True,present
e5_base,global_rf,67,n3072_gemma,g2f_labels_fold67_n3072_gemma__e5_base__global_rf.csv,3072,True,True,True,True,present
e5_base,global_rf,67,n384_gemma,g2f_labels_fold67_n384_gemma__e5_base__global_rf.csv,384,True,True,True,True,present
e5_base,global_rf,67,n768_gemma,g2f_labels_fold67_n768_gemma__e5_base__global_rf.csv,768,True,True,True,True,present
e5_base,global_rf,67,n96_gemma,g2f_labels_fold67_n96_gemma__e5_base__global_rf.csv,96,True,True,True,True,present
e5_base,global_rf,68,n1536_gemma,g2f_labels_fold68_n1536_gemma__e5_base__global_rf.csv,1536,True,True,True,True,present
e5_base,global_rf,68,n192_gemma,g2f_labels_fold68_n192_gemma__e5_base__global_rf.csv,192,True,True,True,True,present
e5_base,global_rf,68,n3072_gemma,g2f_labels_fold68_n3072_gemma__e5_base__global_rf.csv,3072,True,True,True,True,present
e5_base,global_rf,68,n384_gemma,g2f_labels_fold68_n384_gemma__e5_base__global_rf.csv,384,True,True,True,True,present
e5_base,global_rf,68,n768_gemma,g2f_labels_fold68_n768_gemma__e5_base__global_rf.csv,768,True,True,True,True,present
e5_base,global_rf,68,n96_gemma,g2f_labels_fold68_n96_gemma__e5_base__global_rf.csv,96,True,True,True,True,present
e5_base,global_rf,69,n1536_gemma,g2f_labels_fold69_n1536_gemma__e5_base__global_rf.csv,1536,True,True,True,True,present
e5_base,global_rf,69,n192_gemma,g2f_labels_fold69_n192_gemma__e5_base__global_rf.csv,192,True,True,True,True,present
e5_base,global_rf,69,n3072_gemma,g2f_labels_fold69_n3072_gemma__e5_base__global_rf.csv,3072,True,True,True,True,present
e5_base,global_rf,69,n384_gemma,g2f_labels_fold69_n384_gemma__e5_base__global_rf.csv,384,True,True,True,True,present
e5_base,global_rf,69,n768_gemma,g2f_labels_fold69_n768_gemma__e5_base__global_rf.csv,768,True,True,True,True,present
e5_base,global_rf,69,n96_gemma,g2f_labels_fold69_n96_gemma__e5_base__global_rf.csv,96,True,True,True,True,present
e5_base,global_rf,70,n1536_gemma,g2f_labels_fold70_n1536_gemma__e5_base__global_rf.csv,1536,True,True,True,True,present
e5_base,global_rf,70,n192_gemma,g2f_labels_fold70_n192_gemma__e5_base__global_rf.csv,192,True,True,True,True,present
e5_base,global_rf,70,n3072_gemma,g2f_labels_fold70_n3072_gemma__e5_base__global_rf.csv,3072,True,True,True,True,present
e5_base,global_rf,70,n384_gemma,g2f_labels_fold70_n384_gemma__e5_base__global_rf.csv,384,True,True,True,True,present
e5_base,global_rf,70,n768_gemma,g2f_labels_fold70_n768_gemma__e5_base__global_rf.csv,768,True,True,True,True,present
e5_base,global_rf,70,n96_gemma,g2f_labels_fold70_n96_gemma__e5_base__global_rf.csv,96,True,True,True,True,present
e5_base,global_rf,71,n1536_gemma,g2f_labels_fold71_n1536_gemma__e5_base__global_rf.csv,1536,True,True,True,True,present
e5_base,global_rf,71,n192_gemma,g2f_labels_fold71_n192_gemma__e5_base__global_rf.csv,192,True,True,True,True,present
e5_base,global_rf,71,n3072_gemma,g2f_labels_fold71_n3072_gemma__e5_base__global_rf.csv,3072,True,True,True,True,present
e5_base,global_rf,71,n384_gemma,g2f_labels_fold71_n384_gemma__e5_base__global_rf.csv,384,True,True,True,True,present
e5_base,global_rf,71,n768_gemma,g2f_labels_fold71_n768_gemma__e5_base__global_rf.csv,768,True,True,True,True,present
e5_base,global_rf,71,n96_gemma,g2f_labels_fold71_n96_gemma__e5_base__global_rf.csv,96,True,True,True,True,present
e5_base,global_rf,72,n1536_gemma,g2f_labels_fold72_n1536_gemma__e5_base__global_rf.csv,1536,True,True,True,True,present
e5_base,global_rf,72,n192_gemma,g2f_labels_fold72_n192_gemma__e5_base__global_rf.csv,192,True,True,True,True,present
e5_base,global_rf,72,n3072_gemma,g2f_labels_fold72_n3072_gemma__e5_base__global_rf.csv,3072,True,True,True,True,present
e5_base,global_rf,72,n384_gemma,g2f_labels_fold72_n384_gemma__e5_base__global_rf.csv,384,True,True,True,True,present
e5_base,global_rf,72,n768_gemma,g2f_labels_fold72_n768_gemma__e5_base__global_rf.csv,768,True,True,True,True,present
e5_base,global_rf,72,n96_gemma,g2f_labels_fold72_n96_gemma__e5_base__global_rf.csv,96,True,True,True,True,present
e5_base,global_rf,73,n1536_gemma,g2f_labels_fold73_n1536_gemma__e5_base__global_rf.csv,1536,True,True,True,True,present
e5_base,global_rf,73,n192_gemma,g2f_labels_fold73_n192_gemma__e5_base__global_rf.csv,192,True,True,True,True,present
e5_base,global_rf,73,n3072_gemma,g2f_labels_fold73_n3072_gemma__e5_base__global_rf.csv,3072,True,True,True,True,present
